"195","196","197","198","199","200","201","202","203","204"
0,9131,8066,26792,6616,7111,8209,11376,7312,14193
8983,0,2660,24718,6237,14124,14920,17600,11141,13814
7892,2237,0,24806,5146,13032,13829,16509,10050,12722
26680,24712,24816,0,22898,31985,32781,33154,26695,29368
7403,7393,6328,23312,0,11034,11830,12204,5745,8417
6351,16940,15875,32159,12858,0,2655,6630,7160,10370
8530,11874,10809,33154,13854,2921,0,3597,5857,9156
12123,13867,12802,36054,16753,6777,3611,0,8583,4670
11308,9801,8736,29939,7286,9022,5798,8576,0,4789
14531,16165,15100,31384,12083,10934,9553,5063,3913,0
