"175","176","177","178","179","180","181","182","183","184"
4407,2109,1693,1602,2011,1807,1430,1504,1973,1523
4447,3019,2603,2512,2708,2717,2340,2459,2895,2616
4444,2957,2541,2450,2705,2656,2278,2398,2833,2554
5607,4322,4156,4065,3868,4241,3893,3963,4399,4426
3814,2260,1845,1754,2075,1959,1581,1652,2087,1859
4418,2126,1711,1620,2029,1825,1448,1522,1958,1730
4579,2323,1908,1817,2226,2022,1644,1719,2154,1926
4992,2997,2582,2491,2900,2696,2318,2392,2828,2600
4264,2364,1949,1858,2267,2063,1685,1759,2195,1967
4462,2918,2503,2412,2723,2617,2239,2313,2749,2521
