"135","136","137","138","139","140","141","142","143","144"
6498,5972,6263,6341,4975,5619,6602,6223,5862,6234
3887,3362,3653,3748,2336,2979,3992,3612,3252,3624
4254,3728,4019,4114,2649,3293,4358,3979,3618,3990
4325,3799,4090,4131,2803,3446,4430,4050,3690,4062
3893,3367,3658,3753,2371,3015,3998,3618,3258,3630
4663,3679,3321,3215,3937,4693,4459,3819,4023,4102
4093,3109,2751,2645,2758,3459,3889,3249,3453,3532
4178,3193,2836,2730,2755,3456,3974,3334,3538,3617
4435,3451,3093,2846,2726,3428,4064,3591,3728,3874
3940,2956,2598,2351,2288,2990,3569,3096,3232,3379
