"061","062","063","064","065","066","067","068","069","070"
46917,39212,31783,27374,32543,27319,43234,24884,22263,26607
45547,40163,32971,35410,35275,32719,48634,27019,24398,32148
47838,40133,32704,28295,33464,28240,44155,25805,23184,30934
43536,35831,28401,23992,29162,23938,39853,21502,18882,26632
43763,36058,28628,24219,29389,24165,40080,21729,19109,26859
48371,57452,53682,56121,55987,64577,76286,65412,65516,71585
17059,27642,23167,25606,25471,34061,45771,34897,35001,41069
28120,32880,26961,29400,29266,37856,49565,38691,38795,44864
29942,34841,27648,30087,29952,38542,50252,39378,39482,45550
32426,36841,29649,32088,31953,40543,52253,41378,41482,47551
