"031","032","033","034","035","036","037","038","039","040"
37617,37186,35920,30379,27629,28320,29027,17124,13716,17221
17911,17480,16214,10673,7923,8614,9321,9473,9575,15622
19851,19419,18153,12613,9862,10553,9220,8259,8362,11661
20137,19705,18439,12899,10148,10839,7913,6952,4447,10353
15727,16186,14920,9379,6010,7319,5144,4184,4286,7585
59336,49358,57639,55705,55979,52683,53051,53985,58258,54359
33728,24750,32030,30097,30370,27074,27442,28376,32649,28751
32615,24851,30918,28984,29258,25962,26330,27264,33738,29840
33302,23714,31604,29671,29944,26648,27016,27951,32602,28703
35303,25324,33605,31672,31945,28649,29017,29951,34224,30326
