"175","176","177","178","179","180","181","182","183","184"
6466,3810,3394,3303,3712,3509,3131,3205,3641,3413
4115,1170,755,719,1016,834,434,470,976,882
4442,1484,1068,1032,1345,1101,763,534,1027,945
4537,1560,1197,958,1369,1265,952,1108,1602,1520
4105,1241,801,651,1222,1117,804,1110,1611,1522
7131,4594,4341,4601,5050,4960,4647,4746,5240,5086
5854,3150,2897,3157,3606,3516,3203,3302,3796,3642
6077,3373,3120,3380,3829,3739,3426,3525,4019,3865
6052,3348,3095,3355,3804,3714,3402,3500,3994,3841
5649,2945,2692,2952,3401,3311,2999,3097,3591,3438
