"195","196","197","198","199","200","201","202","203","204"
2805,4052,3977,5495,3368,2450,2813,2675,3019,2924
1680,2491,2415,3916,1826,1336,1487,2170,1616,2148
1480,2291,2215,3717,1626,1136,1287,1970,1416,1949
1916,2715,2639,4141,2050,1560,1711,2394,1840,2373
1802,2613,2537,4039,1948,1458,1609,2292,1738,2271
5457,6267,6192,7693,5603,5113,5264,5947,5393,5925
4013,4823,4748,6249,4159,3669,3819,4503,3949,4481
4236,5047,4971,6472,4382,3892,4043,4726,4172,4705
4211,5022,4946,6447,4357,3867,4018,4701,4147,4680
3808,4619,4543,6044,3954,3464,3615,4298,3744,4277
