"081","082","083","084","085","100","101","102","103","104"
6205,4180,4317,4552,4114,7240,5801,5996,5973,5631
3766,1483,1434,1669,1216,4807,3236,3461,3471,3198
3535,1081,1239,1342,813,4514,2956,3181,3191,2906
3377,854,1062,1136,652,4756,3197,3422,3432,3147
3622,1126,1308,1382,1038,5082,3512,3737,3746,3473
3611,707,1069,1381,1038,5147,3576,3801,3811,3538
3333,423,784,1093,749,4795,3225,3450,3459,3186
3171,453,575,1077,1044,4952,3381,3606,3616,3343
3530,867,989,1491,1451,5366,3795,4020,4030,3757
3107,910,1031,1534,1483,5301,3731,3956,3965,3692
