"051","052","053","054","055","056","057","058","059","060"
5383,5551,5332,5755,4827,5977,5097,5272,5645,6213
2566,2735,2516,2938,2010,3160,2280,2590,2966,3534
2286,2455,2236,2658,1730,2880,2000,2310,2686,3254
2527,2696,2477,2899,1971,3121,2242,2552,2928,3495
2841,3010,2791,3214,2286,3435,2556,2866,3242,3809
2906,3074,2856,3278,2350,3500,2620,2930,3306,3874
2554,2723,2504,2927,1999,3148,2269,2579,2955,3522
2711,2880,2661,3083,2155,3305,2426,2736,3112,3679
3125,3294,3075,3498,2569,3719,2840,3150,3526,4093
3060,3229,3010,3433,2505,3654,2775,3085,3461,4028
