"021","022","023","024","025","026","027","028","029","030"
4347,5566,4742,5105,4415,4289,4795,4228,3916,3870
1952,3116,2292,2655,1964,1893,2345,1832,1465,1419
1622,3237,2293,2781,1882,1563,2432,1502,1592,1546
1863,3478,2534,3023,2124,1804,2673,1744,1833,1787
2227,3391,2568,2931,2240,2169,2620,2108,1741,1695
2458,3673,2849,3212,2521,2399,2901,2338,2022,1976
2201,3816,2872,3361,2462,2142,3011,2082,2171,2125
2327,3942,2998,3599,2587,2268,3137,2207,2344,2327
2741,3719,2896,3258,2568,2523,2948,2467,2069,2023
2676,4291,3347,3808,2936,2617,3486,2556,2618,2572
