"021","022","023","024","025","026","027","028","029","030"
48856,55153,51641,50980,49900,47852,49809,46071,45271,41936
19654,26813,23301,22640,21560,18650,21469,16869,16931,13596
17338,27193,23140,24468,19692,16333,21464,14553,18759,15424
18963,28819,24765,26093,21317,17958,23089,16178,20384,17049
22913,30072,26560,25899,24819,21909,24728,20128,20190,16855
22517,31897,28385,27724,26644,21512,26553,19731,22015,18680
21020,30875,26822,28150,23374,20015,25145,18234,22441,19106
25410,35265,31212,30260,27764,24405,29535,22625,23096,21458
27876,32374,28862,28201,27121,27530,27030,27808,22492,19157
28867,38723,34669,31641,31221,27862,32993,26082,25932,22597
