"165","166","167","168","169","170","171","172","173","174"
48407,58524,48942,46525,43212,49994,69755,60663,46744,51757
49461,59578,49997,47579,44266,51048,70809,61717,47799,52811
54649,64765,55184,52766,49453,56235,75996,66904,52986,57998
55525,65641,56060,53643,50330,57112,76873,67781,53862,58875
52376,62492,52911,50494,47181,53963,73724,61523,47605,52617
44815,54931,45350,42932,39619,46401,66162,55120,48367,53380
57012,67128,57547,55130,51326,57197,79271,68230,72296,77309
41402,51518,41937,39520,36207,42989,62749,51707,40365,45378
37266,47382,37801,35383,32070,38853,58613,47571,36229,41241
34916,45032,35451,33033,29720,36502,56263,45221,33879,38891
