"175","176","177","178","179","180","181","182","183","184"
70195,30774,28517,30231,34872,33940,32032,34137,36793,37404
71249,31828,29571,31285,35926,34994,33086,35191,37847,38458
76436,37015,34758,36472,41113,40181,38273,40378,43034,43645
77313,37892,35635,37349,41990,41058,39149,41255,43911,44522
71055,34766,32509,34223,38864,37932,36024,38129,40785,41396
71818,32397,30140,31854,36495,35563,33654,35760,38416,39027
85850,45021,42764,44478,67073,68613,46279,48384,70100,51651
63816,31442,37522,39236,35142,42946,41037,43142,38169,46409
59680,27306,26390,28104,31006,32546,29890,34927,34032,38194
57330,24956,24206,25920,28656,30196,27706,32743,31682,36010
