"125","126","127","128","129","130","131","132","133","134"
2151,1975,1967,2045,2226,2170,2888,3285,3264,5359
2392,2216,2208,2286,2467,2411,3129,3526,3505,5601
2545,2297,2418,2439,2700,2562,3242,3679,3477,5573
2845,2597,2718,2739,3000,2862,3542,3979,3777,5873
1862,1686,1678,1756,1937,1881,2599,2995,2975,5070
1930,1754,1747,1824,2006,1950,2667,3064,3044,5139
1805,1557,1678,1699,1960,1823,2502,2939,2737,4833
1681,1505,1498,1575,1757,1700,2418,2815,2794,4890
1779,1603,1596,1673,1854,1798,2516,2913,2892,4988
1639,1463,1537,1533,1698,1642,2376,2773,2753,4848
