"071","072","073","074","075","076","077","078","079","080"
5044,3719,2817,3253,4548,3648,3022,3114,3212,3309
5228,3903,3000,3437,4732,3832,3206,3298,3396,3493
5688,4363,3460,3897,5192,4292,3666,3758,3856,3953
6116,4791,3888,4325,5620,4720,4094,4185,4284,4380
5337,4013,3110,3547,4841,3941,3315,3317,3570,3602
5123,3799,2896,3333,4628,3727,3101,3193,3291,3388
5926,4601,3699,4135,5430,4530,3904,3996,4094,4191
5610,4286,3383,3820,5114,4214,3588,3590,3843,3875
5820,4495,3593,4029,5227,4424,3798,3737,3957,3987
5843,4518,3616,4052,4970,4352,3721,3481,3701,3731
