"071","072","073","074","075","076","077","078","079","080"
0,12698,31869,29710,18620,28104,32607,34949,38531,40598
12698,0,19171,17012,9745,15406,19909,22251,25833,27900
33939,21241,0,5691,14208,6714,5967,9742,13324,15391
27724,15026,4637,0,10278,3700,6127,6496,6875,9577
17094,9473,14467,10601,0,8995,14016,13104,12958,13792
26512,13814,6709,2843,9067,0,5712,5587,5132,7601
31255,18557,5504,6492,13809,5712,0,2728,5444,8715
30614,17916,7722,6838,13168,5587,2728,0,3334,6006
30475,17777,8383,7217,13029,5132,5166,2903,0,4889
37988,25290,18779,9266,20054,7601,9633,6923,3871,0
