"011","012","013","014","015","016","017","018","019","020"
4173,4438,4137,4136,4337,4556,5082,5402,5742,5629
2902,3166,2865,2864,3066,3284,3811,4131,4471,4357
2067,2279,2030,2029,2231,2410,2937,3257,3597,3484
2453,2696,2417,2416,2617,2797,3324,3644,3984,3870
3858,3800,4051,4138,4340,4409,4812,5141,4948,4926
2871,2745,2731,2833,3035,3215,3741,4061,4334,4312
2128,1815,1807,2015,2361,2470,2996,3316,3438,3415
2019,1693,1686,1893,2240,2699,3221,3550,3357,3334
2275,2038,2031,2238,2585,2969,3416,3744,3552,3529
2320,2260,2395,2561,2857,2870,3274,3602,3409,3387
