"175","176","177","178","179","180","181","182","183","184"
92570,45051,42648,43670,46774,45449,43540,41325,43395,43048
70870,32353,29950,30972,34076,32751,30842,28627,30697,30351
60911,19843,17440,18463,21567,20242,18333,18377,21034,21237
64416,23349,20946,21968,25072,23747,21838,21767,23837,23491
64459,30346,27966,26726,28080,26514,24622,22217,24286,23940
50890,18458,16136,14494,17598,16273,14364,20556,22625,22279
55963,14896,12493,13515,16619,15294,13385,13430,16086,16289
54572,14287,11411,9769,12874,11548,9639,9681,12338,12541
43577,14366,11491,9849,12953,11627,9719,8350,11547,11201
40943,15064,12684,11444,12798,11232,9340,6936,9006,8659
